Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
third_day_08c5ffbb		Зато хотелось как следует вдохнуть этот чистый воздух, чтобы прояснилась голова и очистились легкие.	game/script.rpy	6780	"[what]"
third_day_8afa290a		В данном случае дым лишний. 	game/script.rpy	6781	"[what]"
third_day_bab46a5d	extend	Все лишнее, кроме этой прекрасной природы.	game/script.rpy	6782	extend "[what]"
third_day_6f3204b4		Вечерело. 	game/script.rpy	6783	"[what]"
third_day_b087b90e	extend	Становилось прохладнее, так что моя одежда уже не спасала от пронизывающего дыхания осени.	game/script.rpy	6784	extend "[what]"
third_day_7454228f		Эмилии все не было, а написать я ей не мог – мы не обменивались контактами.	game/script.rpy	6785	"[what]"
third_day_79ec5860		Беспокойство сменилось раздражением. Неужели, я ошибся второй раз?	game/script.rpy	6786	"[what]"
third_day_893d759e		Грудь кольнуло, а в ухо будто бы кто-то прошептал: "Ты просто обычный неудачник..."	game/script.rpy	6787	"[what]"
third_day_46c03acc		Продолжения нет.	game/script.rpy	6817	"[what]"
third_day_34e993d9		Эмилия не похожа на человека, который просто забывает или кидает, по крайней мере, мне хочется в это верить.	game/script.rpy	6821	"[what]"
third_day_73639e91		Собрав всю свою волю в кулак я направился на её поиски. И, к счастью, долго в детектива играть не пришлось.	game/script.rpy	6822	"[what]"
third_day_709ee33c		Первый же работник подсказал мне номер её комнаты, и доверительно сообщил, что как она зашла, так и не выходила.	game/script.rpy	6823	"[what]"
third_day_dd114fd2		Стараясь не забивать голову мыслями по типу: зачем вообще работникам знать кто куда ходил или не выходил, я направился по заданным координатам.	game/script.rpy	6830	"[what]"
third_day_45c6d1db		Эмилия жила этажом выше, прямо над моей комнатой. Уж не судьба ли это?	game/script.rpy	6831	"[what]"
third_day_d6262f6c		Постучавшись, я прислушался. 	game/script.rpy	6835	"[what]"
third_day_c80d9e9d	extend	В комнате послышалась какая-то возня, но никто не открыл. 	game/script.rpy	6836	extend "[what]"
third_day_dfc9a763	extend	Постучав настойчивее, я прибавил голос.	game/script.rpy	6838	extend "[what]"
third_day_a6d0a3c8	sanya	Эмилия, открой! 	game/script.rpy	6839	sanya "[what]"
third_day_442c688e	extend	Я знаю, что ты там!	game/script.rpy	6840	extend "[what]"
third_day_3a12bb37		Какое-то время было тихо. И когда я уже было планировал уходить, дверь, легко скрипнув, открылась.	game/script.rpy	6845	"[what]"
third_day_e7b21227		Передо мной предстала растрепанная Эмилия, с красными заплаканными глазами.	game/script.rpy	6854	"[what]"
third_day_77d855a1	emily	Привет...	game/script.rpy	6855	emily "[what]"
third_day_c4a0f25f	sanya	Оу, привет...	game/script.rpy	6856	sanya "[what]"
third_day_69092408		Несколько неожиданно было видеть Эмилию... 	game/script.rpy	6857	"[what]"
third_day_95b04664	extend	такой.	game/script.rpy	6858	extend "[what]"
third_day_930202e0	emily	Извини, что я в таком виде.... 	game/script.rpy	6859	emily "[what]"
third_day_a64736e5	extend	Просто...	game/script.rpy	6860	extend "[what]"
third_day_ea230f54		Кажется, она едва сдерживала себя, чтобы не заплакать.	game/script.rpy	6861	"[what]"
third_day_9185da91	sanya	Извини, если помешал, я могу пойти...	game/script.rpy	6862	sanya "[what]"
third_day_c8793aab	emily	Нет-нет! 	game/script.rpy	6868	emily "[what]"
third_day_66359782	extend	Не уходи!	game/script.rpy	6869	extend "[what]"
third_day_183b10ae		Она сделал шаг вперед, схватив меня за руку.	game/script.rpy	6870	"[what]"
third_day_5d97eb15	emily	Может... 	game/script.rpy	6871	emily "[what]"
third_day_6c40948a	extend	Посидишь со мной? 	game/script.rpy	6872	extend "[what]"
third_day_62f59381	extend	Мне так будет спокойнее.	game/script.rpy	6873	extend "[what]"
third_day_3573bb17		Утешать девушек мне ещё не приходилось. 	game/script.rpy	6874	"[what]"
third_day_6d5d0a42	extend	Ну, все бывает в первый раз.	game/script.rpy	6875	extend "[what]"
third_day_d46e309a	sanya	Конечно! 	game/script.rpy	6876	sanya "[what]"
third_day_c59f9a63	extend	Мне зайти?	game/script.rpy	6877	extend "[what]"
third_day_7c4b3153		Девушка кивнула, потянув меня за собой.	game/script.rpy	6878	"[what]"
third_day_5347b62f		её комната была одноместной и на вид выглядела обставленной, видимо, по платной путевке предоставляют такие апартаменты.	game/script.rpy	6885	"[what]"
third_day_94509b2a		Все было чисто и аккуратно, только кровать была расправлена, что выбивалась из общей опрятности.	game/script.rpy	6886	"[what]"
third_day_bb7910ca		Эмилия потянула меня как раз к этому островку беспорядка, заставив сесть. 	game/script.rpy	6887	"[what]"
third_day_688b491c		Сама примостилась рядом, все так же не отпуская рукав моей кофты.	game/script.rpy	6895	"[what]"
third_day_fff867d1		Поняв, что Эмилия не планирует начинать разговор первой, я осторожно спросил:	game/script.rpy	6896	"[what]"
third_day_9a90aa3e	sanya	Что-то случилось?	game/script.rpy	6897	sanya "[what]"
third_day_8e4a1153		Она кивнула, крепче сжав мою руку.	game/script.rpy	6898	"[what]"
third_day_c27feb73	sanya	Хочешь рассказать мне?	game/script.rpy	6899	sanya "[what]"
third_day_1c036978		Эмилия неуверенно кивнула, чуть расслабившись.	game/script.rpy	6900	"[what]"
third_day_752f9727		Я не стал продолжать допрос, захочет – расскажет, но и просто сидеть не хотелось.	game/script.rpy	6901	"[what]"
third_day_d53125a9	sanya	Может я могу что-то сделать для тебя? 	game/script.rpy	6902	sanya "[what]"
third_day_83b6562b	extend	Может, как-то помочь?	game/script.rpy	6903	extend "[what]"
third_day_8757507e		Как же вести себя в таких ситуациях?..	game/script.rpy	6904	"[what]"
third_day_3cd8d6ce		Она неуверенно посмотрела мне в глаза.	game/script.rpy	6905	"[what]"
third_day_d2f2fba0	emily	Ну... 	game/script.rpy	6906	emily "[what]"
third_day_fb1aa673	extend	Ты можешь меня поцеловать?	game/script.rpy	6907	extend "[what]"
third_day_3664849a	sanya	Что, прости?	game/script.rpy	6908	sanya "[what]"
third_day_751c3531		Сказать, что я опешил, ничего не сказать.	game/script.rpy	6909	"[what]"
third_day_263a4b44	emily	Я хочу, чтобы ты меня поцеловал!	game/script.rpy	6910	emily "[what]"
third_day_d9994c55		Уже уверенней произнесла она, смотря мне прямо в глаза.	game/script.rpy	6911	"[what]"
third_day_efdfaef5		Воу... Вот это мне свезло.	game/script.rpy	6941	"[what]"
third_day_658aff82		Не веря своим ушам, я переспросил:	game/script.rpy	6942	"[what]"
third_day_3664849a_1	sanya	Что, прости?	game/script.rpy	6943	sanya "[what]"
third_day_f10560ac	emily	Я хочу поцеловаться.	game/script.rpy	6944	emily "[what]"
third_day_9e1acf36		Она произнесла это так серьезно, что я не смог устоять.	game/script.rpy	6945	"[what]"
third_day_e8550a9a	sanya	Ну, желание дамы – закон.	game/script.rpy	6946	sanya "[what]"
